2,9,3,4,25,78
2,9,3,5,25,78
2,9,3,6,25,78
2,9,3,7,25,78
2,9,3,8,25,78
2,9,3,9,25,78
2,9,3,10,25,78
2,9,3,11,25,78
2,9,3,12,25,78
2,9,3,13,25,78
2,9,3,14,25,78
2,9,3,16,25,78
2,9,3,17,25,78
2,9,3,18,25,78
2,9,3,19,25,78
2,9,3,20,25,78
2,9,3,21,25,78
2,9,3,22,25,78
2,9,3,23,25,78
2,9,3,24,25,78
2,9,3,25,25,78
2,9,3,26,25,78
2,9,3,27,25,78
2,9,3,28,25,78
2,9,3,29,25,78
2,9,3,30,25,78
2,9,3,31,25,78
2,9,3,32,25,78
2,9,3,33,25,78
2,9,3,34,25,78
2,9,3,35,25,78
2,9,3,36,25,78
2,9,3,38,25,78
2,9,3,39,25,78
2,9,3,40,25,78
2,9,3,41,25,78
2,9,3,42,25,78
2,9,3,43,25,78
2,9,3,44,25,78
2,9,3,45,25,78
2,9,3,46,25,78
2,9,3,47,25,78
2,9,3,48,25,78
2,9,3,49,25,78
2,9,3,50,25,78
2,9,3,51,25,78
2,9,3,52,25,78
2,9,3,53,25,78
2,9,3,54,25,78
2,9,3,56,25,78
2,9,3,57,25,78
2,9,3,58,25,78
2,9,3,59,25,78
2,9,4,0,25,78
2,9,4,1,25,78
2,9,4,2,25,78
2,9,4,3,25,78
2,9,4,4,25,78
2,9,4,5,25,78
2,9,4,6,25,78
2,9,4,7,25,78
2,9,4,8,25,78
2,9,4,9,25,78
2,9,4,10,25,78
2,9,4,11,25,78
2,9,4,12,25,78
2,9,4,13,25,78
2,9,4,14,25,78
2,9,4,16,25,78
2,9,4,17,25,78
2,9,4,18,25,78
2,9,4,19,25,78
2,9,4,20,25,78
2,9,4,21,25,78
2,9,4,22,25,78
2,9,4,23,25,78
2,9,4,24,25,78
2,9,4,25,25,78
2,9,4,26,25,78
2,9,4,27,25,78
2,9,4,28,25,78
2,9,4,29,25,78
2,9,4,30,25,78
2,9,4,31,25,78
2,9,4,32,25,78
2,9,4,33,25,78
2,9,4,34,25,78
2,9,4,36,25,78
2,9,4,37,25,78
2,9,4,38,25,78
2,9,4,39,25,78
2,9,4,40,25,78
2,9,4,41,25,78
2,9,4,42,25,78
2,9,4,43,25,78
2,9,4,44,25,78
2,9,4,45,25,78
2,9,4,46,25,78
2,9,4,47,25,78
2,9,4,48,25,78
2,9,4,49,25,78
2,9,4,50,25,78
2,9,4,51,25,78
2,9,4,52,25,78
2,9,4,53,25,78
2,9,4,54,25,78
2,9,4,55,25,78
2,9,4,57,25,78
2,9,4,58,25,78
2,9,4,59,25,78
2,9,5,0,25,78
2,9,5,1,25,78
2,9,5,2,25,78
2,9,5,3,25,78
2,9,5,4,25,78
2,9,5,5,25,78
2,9,5,7,25,78
2,9,5,8,25,78
2,9,5,9,25,78
2,9,5,10,25,78
2,9,5,11,25,78
2,9,5,12,25,78
2,9,5,13,25,78
2,9,5,14,25,78
2,9,5,15,25,78
2,9,5,16,25,78
2,9,5,17,25,78
2,9,5,18,25,78
2,9,5,19,25,78
2,9,5,20,25,78
2,9,5,21,25,78
2,9,5,22,25,78
2,9,5,23,25,78
2,9,5,24,25,78
2,9,5,25,25,78
2,9,5,26,25,78
2,9,5,28,25,78
2,9,5,29,25,78
2,9,5,30,25,78
2,9,5,31,25,78
2,9,5,32,25,78
2,9,5,33,25,78
2,9,5,34,25,78
2,9,5,35,25,78
2,9,5,36,25,78
2,9,5,37,25,79
2,9,5,38,25,79
2,9,5,39,25,79
2,9,5,40,25,79
2,9,5,41,25,79
2,9,5,42,25,79
2,9,5,43,25,79
2,9,5,44,25,79
2,9,5,45,25,79
2,9,5,46,25,79
2,9,5,47,25,78
2,9,5,48,25,78
2,9,5,50,25,78
2,9,5,51,25,79
2,9,5,52,25,79
2,9,5,53,25,79
2,9,5,54,25,79
2,9,5,55,25,79
2,9,5,56,25,79
2,9,5,57,25,79
2,9,5,58,25,79
2,9,5,59,25,79
2,9,6,0,25,79
2,9,6,1,25,79
2,9,6,2,25,79
2,9,6,3,25,79
2,9,6,4,25,79
2,9,6,5,25,79
2,9,6,6,25,79
2,9,6,7,25,79
2,9,6,8,25,79
2,9,6,9,25,79
2,9,6,11,25,79
2,9,6,12,25,79
2,9,6,13,25,79
2,9,6,14,25,79
2,9,6,15,25,79
2,9,6,16,25,79
2,9,6,17,25,79
2,9,6,18,25,79
2,9,6,19,25,79
2,9,6,20,25,79
2,9,6,21,25,79
2,9,6,22,25,79
2,9,6,23,25,79
2,9,6,24,25,79
2,9,6,25,25,79
2,9,6,26,25,79
2,9,6,27,25,79
2,9,6,28,25,79
2,9,6,29,25,79
2,9,6,30,25,79
2,9,6,32,25,79
2,9,6,33,25,79
2,9,6,34,25,80
2,9,6,35,25,80
2,9,6,36,25,80
2,9,6,37,25,80
2,9,6,38,25,80
2,9,6,39,25,80
2,9,6,40,25,80
2,9,6,41,25,80
2,9,6,42,25,80
2,9,6,43,25,80
2,9,6,44,25,80
2,9,6,45,25,80
2,9,6,46,25,80
2,9,6,47,25,80
2,9,6,48,25,80
2,9,6,49,25,80
2,9,6,50,25,80
2,9,6,51,25,80
2,9,6,52,25,80
2,9,6,54,25,80
2,9,6,55,25,80
2,9,6,56,25,80
2,9,6,57,25,80
2,9,6,58,25,80
2,9,6,59,25,80
2,9,7,0,25,80
2,9,7,1,25,80
2,9,7,2,25,80
2,9,7,3,25,80
2,9,7,4,25,80
2,9,7,5,25,80
2,9,7,6,25,80
2,9,7,7,25,80
2,9,7,8,25,80
2,9,7,9,25,80
2,9,7,10,25,80
2,9,7,11,25,80
2,9,7,12,25,80
2,9,7,13,25,80
2,9,7,14,25,80
2,9,7,16,25,80
2,9,7,17,25,80
2,9,7,18,25,79
2,9,7,19,25,79
2,9,7,20,25,79
2,9,7,21,25,80
2,9,7,22,25,80
2,9,7,23,25,80
2,9,7,24,25,80
2,9,7,25,25,80
2,9,7,26,25,80
2,9,7,27,25,80
2,9,7,28,25,80
2,9,7,29,25,80
2,9,7,30,25,80
2,9,7,31,25,80
2,9,7,32,25,80
2,9,7,33,25,80
2,9,7,34,25,80
2,9,7,35,25,80
2,9,7,36,25,80
2,9,7,38,25,80
2,9,7,39,25,80
2,9,7,40,25,80
2,9,7,41,25,80
2,9,7,42,25,80
2,9,7,43,25,79
2,9,7,44,25,79
2,9,7,45,25,79
2,9,7,46,25,79
2,9,7,47,25,79
2,9,7,48,25,79
2,9,7,49,25,78
2,9,7,50,25,78
2,9,7,51,25,78
2,9,7,52,25,77
2,9,7,53,25,77
2,9,7,54,24,76
2,9,7,55,24,76
2,9,7,56,24,76
2,9,7,57,24,76
2,9,7,59,24,75
2,9,8,0,24,75
2,9,8,1,24,75
2,9,8,2,24,75
2,9,8,3,24,75
2,9,8,4,24,75
2,9,8,5,24,74
2,9,8,6,24,75
2,9,8,7,24,74
2,9,8,8,24,74
2,9,8,9,24,74
2,9,8,10,24,74
2,9,8,11,24,74
2,9,8,12,24,74
2,9,8,13,24,74
2,9,8,14,24,74
2,9,8,16,24,74
2,9,8,17,24,74
2,9,8,18,24,74
2,9,8,19,24,74
2,9,8,20,24,74
2,9,8,21,24,73
2,9,8,22,24,73
2,9,8,23,24,73
2,9,8,24,24,73
2,9,8,25,24,73
2,9,8,26,24,72
2,9,8,27,24,72
2,9,8,28,24,72
2,9,8,31,24,72
2,9,8,32,24,72
2,9,8,33,24,72
2,9,8,35,24,71
2,9,8,36,24,71
2,9,8,37,24,70
2,9,8,38,24,70
2,9,8,39,24,69
2,9,8,40,24,69
2,9,8,41,24,68
2,9,8,42,24,68
2,9,8,43,24,68
2,9,8,44,24,68
2,9,8,45,24,68
2,9,8,46,24,68
2,9,8,47,24,68
2,9,8,48,24,68
2,9,8,49,24,68
2,9,8,50,23,68
2,9,8,51,23,68
2,9,8,52,23,68
2,9,8,53,23,69
2,9,8,54,23,69
2,9,8,56,23,69
2,9,8,57,23,69
2,9,8,58,23,69
2,9,8,59,23,69
2,9,9,0,23,69
2,9,9,1,23,69
2,9,9,2,23,70
2,9,9,3,23,69
2,9,9,4,23,69
2,9,9,5,23,70
2,9,9,6,23,70
2,9,9,7,23,70
2,9,9,8,23,70
2,9,9,9,23,70
2,9,9,10,23,69
2,9,9,11,23,69
2,9,9,12,23,69
2,9,9,14,23,69
2,9,9,15,23,69
2,9,9,17,23,69
2,9,9,18,24,68
2,9,9,19,24,68
2,9,9,20,24,68
2,9,9,22,24,68
2,9,9,23,24,67
2,9,9,24,24,67
2,9,9,25,24,67
2,9,9,26,24,67
2,9,9,27,24,67
2,9,9,28,24,67
2,9,9,29,24,66
2,9,9,30,24,66
2,9,9,31,24,66
2,9,9,32,24,66
2,9,9,33,24,66
2,9,9,34,24,66
2,9,9,35,24,66
2,9,9,37,24,66
2,9,9,38,24,66
2,9,9,39,24,65
2,9,9,40,24,65
2,9,9,41,24,66
2,9,9,42,24,65
2,9,9,43,24,65
2,9,9,44,24,65
2,9,9,45,24,65
2,9,9,46,24,65
2,9,9,47,24,65
2,9,9,48,24,65
2,9,9,49,24,65
2,9,9,50,24,65
2,9,9,51,24,65
2,9,9,52,24,65
2,9,9,54,24,65
2,9,9,55,24,65
2,9,9,56,24,65
2,9,9,57,24,65
2,9,9,58,24,65
2,9,9,59,24,65
2,9,10,0,24,65
2,9,10,1,24,65
2,9,10,2,25,65
2,9,10,3,25,65
2,9,10,4,25,65
2,9,10,5,25,64
2,9,10,6,25,64
2,9,10,7,25,64
2,9,10,8,25,64
2,9,10,9,25,64
2,9,10,10,25,64
2,9,10,11,25,64
2,9,10,12,25,64
2,9,10,13,25,64
2,9,10,14,25,64
2,9,10,16,25,64
2,9,10,17,25,64
2,9,10,18,25,64
2,9,10,19,25,64
2,9,10,20,25,64
2,9,10,21,25,64
2,9,10,22,25,64
2,9,10,23,25,64
2,9,10,24,25,64
2,9,10,25,25,64
2,9,10,26,25,63
2,9,10,27,25,63
2,9,10,28,25,63
2,9,10,29,25,63
2,9,10,30,25,63
2,9,10,31,25,63
2,9,10,32,25,63
2,9,10,33,25,63
2,9,10,34,25,63
2,9,10,35,25,63
2,9,10,37,25,63
2,9,10,38,25,63
2,9,10,39,25,63
2,9,10,40,25,63
2,9,10,41,25,63
2,9,10,42,25,63
2,9,10,43,25,63
2,9,10,44,25,62
2,9,10,45,25,62
2,9,10,46,25,62
2,9,10,47,25,62
2,9,10,49,25,62
2,9,10,50,25,62
2,9,10,51,25,62
2,9,10,52,25,62
2,9,10,53,25,62
2,9,10,54,25,62
2,9,10,55,25,62
2,9,10,56,25,62
2,9,10,57,25,62
2,9,10,58,25,62
2,9,10,59,25,62
2,9,11,0,25,62
2,9,11,1,25,61
2,9,11,2,25,61
2,9,11,3,25,61
2,9,11,4,25,61
2,9,11,6,25,61
2,9,11,7,25,61
2,9,11,8,25,61
2,9,11,9,25,61
2,9,11,10,25,61
2,9,11,11,25,61
2,9,11,12,25,61
2,9,11,13,25,61
2,9,11,14,25,61
2,9,11,15,25,61
2,9,11,16,25,61
2,9,11,17,25,61
2,9,11,18,25,61
2,9,11,19,25,61
2,9,11,20,25,61
2,9,11,21,25,61
2,9,11,22,25,61
2,9,11,24,25,61
2,9,11,25,25,60
2,9,11,26,25,60
2,9,11,27,25,60
2,9,11,28,25,60
2,9,11,29,25,60
2,9,11,30,25,60
2,9,11,31,25,60
2,9,11,32,25,60
2,9,11,33,25,60
2,9,11,34,25,60
2,9,11,35,25,60
2,9,11,36,25,60
2,9,11,37,25,60
2,9,11,38,25,60
2,9,11,39,25,60
2,9,11,40,25,60
2,9,11,41,25,60
2,9,11,42,25,60
2,9,11,43,25,60
2,9,11,44,25,60
2,9,11,46,25,60
2,9,11,47,25,60
2,9,11,48,25,60
2,9,11,49,25,60
2,9,11,50,25,60
2,9,11,51,25,60
2,9,11,52,25,60
2,9,11,53,25,60
2,9,11,54,25,60
2,9,11,55,25,61
2,9,11,56,25,60
2,9,11,57,25,61
2,9,11,58,25,61
2,9,11,59,25,61
2,9,12,0,25,61
2,9,12,1,25,61
2,9,12,2,25,61
2,9,12,3,25,61
2,9,12,4,25,61
2,9,12,5,25,61
2,9,12,6,25,61
2,9,12,7,25,61
2,9,12,9,25,61
2,9,12,10,25,61
2,9,12,11,25,61
2,9,12,12,25,61
2,9,12,13,25,61
2,9,12,14,25,61
2,9,12,15,25,61
2,9,12,16,25,60
2,9,12,17,25,60
2,9,12,18,25,61
2,9,12,19,25,61
2,9,12,20,25,60
2,9,12,21,25,60
2,9,12,22,25,60
2,9,12,23,25,60
2,9,12,24,25,60
2,9,12,25,25,60
2,9,12,26,25,60
2,9,12,27,25,60
2,9,12,29,25,60
2,9,12,30,25,60
2,9,12,31,25,60
2,9,12,32,25,60
2,9,12,33,25,60
2,9,12,34,25,60
2,9,12,35,25,60
2,9,12,36,25,60
2,9,12,37,25,60
2,9,12,38,25,60
2,9,12,39,25,60
2,9,12,40,25,60
2,9,12,41,25,60
2,9,12,42,25,60
2,9,12,43,25,60
2,9,12,44,25,60
2,9,12,45,25,59
2,9,12,46,25,59
2,9,12,47,25,59
2,9,12,48,25,59
2,9,12,49,25,59
2,9,12,51,25,59
2,9,12,52,25,59
2,9,12,53,25,59
2,9,12,54,24,59
2,9,12,55,24,59
2,9,12,56,24,59
2,9,12,57,24,59
2,9,12,58,24,59
2,9,12,59,24,59
2,9,13,0,24,59
2,9,13,1,24,59
2,9,13,2,24,59
2,9,13,3,25,59
2,9,13,4,24,59
2,9,13,5,24,59
2,9,13,6,24,59
2,9,13,7,24,59
2,9,13,8,24,59
2,9,13,9,24,59
2,9,13,10,24,59
2,9,13,11,24,59
2,9,13,13,24,59
2,9,13,14,24,59
2,9,13,15,24,59
2,9,13,16,24,59
2,9,13,17,24,59
2,9,13,18,24,59
2,9,13,19,24,59
2,9,13,20,24,59
2,9,13,21,24,59
2,9,13,22,24,59
2,9,13,23,24,59
2,9,13,24,24,59
2,9,13,25,24,59
2,9,13,26,24,59
2,9,13,27,24,59
2,9,13,28,24,59
2,9,13,29,24,59
2,9,13,30,24,59
2,9,13,31,24,59
2,9,13,33,24,59
2,9,13,34,24,59
2,9,13,35,24,59
2,9,13,36,24,59
2,9,13,37,24,59
2,9,13,38,24,59
2,9,13,39,24,59
2,9,13,40,24,59
2,9,13,41,24,59
2,9,13,42,24,59
2,9,13,43,24,59
2,9,13,44,24,59
2,9,13,45,24,59
2,9,13,46,24,59
2,9,13,47,24,59
2,9,13,48,24,59
2,9,13,49,24,59
2,9,13,50,24,59
2,9,13,51,24,59
2,9,13,53,24,59
2,9,13,54,24,59
2,9,13,55,24,59
2,9,13,56,24,59
2,9,13,57,24,59
2,9,13,58,24,59
2,9,13,59,24,59
2,9,14,0,24,59
2,9,14,1,24,59
2,9,14,2,24,59
2,9,14,3,24,59
2,9,14,4,24,59
2,9,14,5,24,59
2,9,14,6,24,59
2,9,14,7,24,59
2,9,14,8,24,59
2,9,14,9,24,58
2,9,14,10,24,58
2,9,14,11,24,58
2,9,14,12,24,58
2,9,14,13,24,58
2,9,14,15,24,58
2,9,14,16,24,58
2,9,14,17,24,58
2,9,14,18,24,58
2,9,14,19,24,58
2,9,14,20,24,58
2,9,14,21,24,58
2,9,14,22,24,58
2,9,14,23,24,58
2,9,14,24,24,58
2,9,14,25,24,58
2,9,14,26,24,58
2,9,14,27,24,58
2,9,14,28,23,58
2,9,14,29,23,57
2,9,14,30,23,57
2,9,14,31,23,57
2,9,14,32,23,57
2,9,14,33,23,57
2,9,14,34,23,57
2,9,14,36,23,57
2,9,14,37,23,57
2,9,14,38,23,57
2,9,14,39,23,57
2,9,14,40,23,57
2,9,14,41,23,57
2,9,14,42,23,57
2,9,14,43,23,57
2,9,14,44,23,57
2,9,14,45,23,57
2,9,14,46,23,56
2,9,14,47,23,56
2,9,14,48,23,56
2,9,14,49,23,57
2,9,14,50,23,57
2,9,14,51,23,56
2,9,14,52,23,57
2,9,14,54,23,57
2,9,14,55,23,57
2,9,14,56,23,57
2,9,14,57,23,57
2,9,14,58,23,57
2,9,14,59,23,56
2,9,15,0,23,56
2,9,15,1,23,56
2,9,15,2,23,56
2,9,15,3,23,56
2,9,15,4,23,56
2,9,15,6,23,57
2,9,15,7,23,57
2,9,15,8,23,56
2,9,15,9,23,56
2,9,15,10,23,56
2,9,15,11,23,56
2,9,15,12,23,56
2,9,15,13,23,56
2,9,15,14,23,56
2,9,15,16,23,56
2,9,15,17,23,56
2,9,15,18,23,56
2,9,15,19,23,56
2,9,15,20,23,56
2,9,15,21,23,56
2,9,15,22,23,57
2,9,15,23,23,56
2,9,15,24,23,56
2,9,15,25,23,57
2,9,15,26,23,57
2,9,15,27,23,57
2,9,15,28,23,57
2,9,15,29,23,57
2,9,15,30,23,57
2,9,15,31,23,57
2,9,15,32,23,57
2,9,15,33,23,57
2,9,15,35,23,57
2,9,15,36,23,57
2,9,15,37,23,57
2,9,15,38,23,57
2,9,15,39,23,57
2,9,15,40,23,57
2,9,15,41,23,57
2,9,15,42,23,57
2,9,15,43,23,57
2,9,15,44,23,57
2,9,15,45,23,57
2,9,15,46,23,57
2,9,15,47,23,57
2,9,15,48,23,57
2,9,15,49,23,57
2,9,15,50,23,57
2,9,15,51,23,57
2,9,15,52,23,57
2,9,15,53,23,57
2,9,15,55,23,57
2,9,15,56,23,57
2,9,15,57,23,57
2,9,15,58,23,58
2,9,15,59,23,58
2,9,16,0,23,58
2,9,16,1,23,58
2,9,16,2,23,58
2,9,16,3,23,58
2,9,16,4,23,58
2,9,16,5,23,58
2,9,16,6,23,58
2,9,16,7,23,58
2,9,16,8,23,58
2,9,16,9,23,58
2,9,16,10,23,58
2,9,16,11,23,58
2,9,16,12,23,59
2,9,16,13,23,59
2,9,16,14,23,59
2,9,16,15,23,59
2,9,16,17,23,59
2,9,16,18,23,59
2,9,16,19,23,59
2,9,16,20,23,59
2,9,16,21,23,59
2,9,16,22,23,59
2,9,16,23,23,60
2,9,16,24,23,60
2,9,16,25,23,60
2,9,16,26,23,60
2,9,16,27,23,60
2,9,16,28,23,60
2,9,16,29,23,60
2,9,16,30,23,60
2,9,16,31,23,60
2,9,16,32,23,60
2,9,16,33,23,60
2,9,16,34,23,60
2,9,16,35,23,60
2,9,16,36,23,61
2,9,16,38,23,60
2,9,16,39,23,60
2,9,16,40,23,61
2,9,16,41,23,61
2,9,16,42,23,61
2,9,16,43,23,61
2,9,16,44,23,61
2,9,16,45,23,61
2,9,16,46,23,61
2,9,16,47,23,61
2,9,16,48,23,61
2,9,16,49,23,61
2,9,16,50,23,61
2,9,16,51,23,61
2,9,16,52,23,61
2,9,16,53,23,61
2,9,16,54,23,61
2,9,16,55,23,61
2,9,16,56,23,61
2,9,16,57,23,61
2,9,16,58,23,61
2,9,17,0,23,61
2,9,17,1,23,61
2,9,17,2,23,61
2,9,17,3,23,62
2,9,17,4,23,62
2,9,17,5,23,62
2,9,17,6,23,62
2,9,17,7,23,62
2,9,17,8,23,62
2,9,17,9,23,63
2,9,17,10,23,63
2,9,17,11,23,63
2,9,17,12,23,63
2,9,17,13,23,64
2,9,17,14,23,64
2,9,17,15,23,64
2,9,17,16,23,64
2,9,17,17,23,64
2,9,17,18,23,65
2,9,17,19,23,65
2,9,17,20,23,65
2,9,17,22,23,65
2,9,17,23,23,65
2,9,17,24,23,66
2,9,17,25,23,65
2,9,17,26,23,66
2,9,17,27,23,66
2,9,17,28,23,66
2,9,17,29,23,66
2,9,17,30,23,66
2,9,17,31,23,66
2,9,17,32,23,67
2,9,17,33,23,67
2,9,17,34,23,67
2,9,17,35,23,67
2,9,17,36,23,67
2,9,17,37,23,67
2,9,17,38,23,67
2,9,17,40,23,68
2,9,17,41,23,68
2,9,17,42,23,68
2,9,17,43,23,68
2,9,17,44,23,68
2,9,17,45,23,68
2,9,17,46,23,68
2,9,17,47,23,68
2,9,17,48,23,68
2,9,17,49,23,69
2,9,17,50,23,69
2,9,17,51,23,69
2,9,17,52,23,69
2,9,17,53,23,69
2,9,17,54,23,69
2,9,17,55,23,69
2,9,17,56,23,69
2,9,17,57,23,70
2,9,17,58,23,70
2,9,17,59,23,70
2,9,18,0,23,70
2,9,18,1,23,69
2,9,18,3,23,70
2,9,18,4,23,70
2,9,18,5,23,69
2,9,18,6,23,69
2,9,18,7,23,69
2,9,18,8,23,69
2,9,18,9,23,69
2,9,18,10,23,69
2,9,18,11,23,69
2,9,18,12,24,68
2,9,18,13,24,68
2,9,18,14,24,68
2,9,18,15,24,68
2,9,18,16,24,68
2,9,18,17,24,68
2,9,18,18,24,68
2,9,18,19,24,68
2,9,18,20,24,68
2,9,18,21,24,67
2,9,18,23,24,67
2,9,18,24,24,67
2,9,18,25,24,67
2,9,18,26,24,67
2,9,18,27,24,67
2,9,18,28,24,67
2,9,18,29,24,67
2,9,18,30,24,67
2,9,18,31,24,67
2,9,18,32,24,67
2,9,18,33,24,67
2,9,18,34,24,67
2,9,18,35,24,67
2,9,18,36,24,67
2,9,18,37,24,67
2,9,18,38,24,67
2,9,18,39,24,67
2,9,18,40,24,67
2,9,18,41,24,67
2,9,18,42,24,67
2,9,18,43,24,67
2,9,18,45,24,67
2,9,18,45,24,67
2,9,18,46,24,67
2,9,18,47,24,67
2,9,18,48,24,67
2,9,18,49,24,67
2,9,18,50,24,67
2,9,18,51,24,68
2,9,18,52,24,68
2,9,18,53,24,68
2,9,18,54,24,68
2,9,18,55,24,67
2,9,18,56,24,68
2,9,18,57,24,68
2,9,18,58,24,68
2,9,18,59,24,68
2,9,19,0,24,68
2,9,19,1,24,68
2,9,19,2,24,68
2,9,19,3,24,68
2,9,19,4,24,68
2,9,19,6,24,68
2,9,19,7,24,68
2,9,19,8,24,68
2,9,19,9,24,68
2,9,19,10,25,68
2,9,19,11,25,68
2,9,19,12,25,68
2,9,19,13,25,68
2,9,19,14,25,68
2,9,19,15,25,68
2,9,19,16,25,68
2,9,19,17,25,68
2,9,19,18,25,68
2,9,19,19,25,69
2,9,19,20,25,68
2,9,19,21,25,68
2,9,19,22,25,68
2,9,19,23,25,69
2,9,19,24,25,69
2,9,19,25,25,69
2,9,19,26,25,69
2,9,19,28,25,69
2,9,19,29,25,69
2,9,19,30,25,69
2,9,19,31,25,69
2,9,19,32,25,69
2,9,19,33,25,69
2,9,19,34,25,69
2,9,19,35,25,69
2,9,19,36,25,69
2,9,19,37,25,69
2,9,19,38,25,70
2,9,19,39,25,70
2,9,19,40,25,70
2,9,19,41,25,70
2,9,19,42,25,70
2,9,19,43,25,70
2,9,19,44,25,70
2,9,19,45,25,70
2,9,19,46,25,70
2,9,19,47,25,70
2,9,19,49,25,70
2,9,19,50,25,70
2,9,19,51,25,70
2,9,19,52,25,70
2,9,19,53,25,70
2,9,19,54,25,70
2,9,19,55,25,71
2,9,19,56,25,71
2,9,19,57,25,71
2,9,19,58,25,71
2,9,19,59,25,71
2,9,20,0,25,71
2,9,20,1,25,71
2,9,20,2,25,71
2,9,20,3,25,71
2,9,20,4,25,71
2,9,20,5,25,71
2,9,20,6,25,71
2,9,20,7,25,71
2,9,20,8,25,72
2,9,20,9,25,71
2,9,20,10,25,71
2,9,20,12,25,72
2,9,20,13,25,72
2,9,20,14,25,72
2,9,20,15,25,72
2,9,20,16,25,72
2,9,20,17,25,72
2,9,20,18,25,72
2,9,20,19,25,72
2,9,20,20,25,72
2,9,20,21,25,72
2,9,20,22,25,72
2,9,20,23,25,72
2,9,20,24,25,72
2,9,20,25,25,72
2,9,20,26,25,72
2,9,20,27,25,73
2,9,20,28,25,73
2,9,20,29,25,73
